0.0,inf,4000
0.0,inf,8000
0.0,inf,12000
0.0,inf,16000
0.0,inf,20000
0.0,inf,24000
0.0,inf,28000
0.0,inf,32000
0.0,inf,36000
0.0,inf,40000
0.0,inf,44000
0.0,inf,48000
0.0,inf,52000
0.0,inf,4000
0.0,inf,8000
0.0,inf,12000
0.0,inf,16000
0.0,inf,20000
0.0,inf,24000
0.0,inf,28000
0.0,inf,32000
0.0,inf,36000
0.0,inf,40000
0.0,inf,44000
0.0,inf,48000
0.0,inf,52000
